source_id,target_id,target_doi,relation,method
18370754,18370734,10.5281/zenodo.18370734,IsPartOf,description_table
18370754,18364576,10.5281/zenodo.18364576,References,description_table
18370754,18364558,10.5281/zenodo.18364558,References,description_table
18370754,18370734,10.5281/zenodo.18370734,cites,text_grep
18370754,18364576,10.5281/zenodo.18364576,cites,text_grep
18370754,18364558,10.5281/zenodo.18364558,cites,text_grep
18370789,18370734,10.5281/zenodo.18370734,IsPartOf,description_table
18370789,18370754,10.5281/zenodo.18370754,References,description_table
18370789,18364576,10.5281/zenodo.18364576,References,description_table
18370789,18370754,10.5281/zenodo.18370754,cites,text_grep
18370789,18370734,10.5281/zenodo.18370734,cites,text_grep
18370789,18364576,10.5281/zenodo.18364576,cites,text_grep
18370841,18370734,10.5281/zenodo.18370734,IsSupplementTo,description_table
18370841,18370754,10.5281/zenodo.18370754,References,description_table
18370841,18370789,10.5281/zenodo.18370789,References,description_table
18370841,18364576,10.5281/zenodo.18364576,References,description_table
18370841,18364558,10.5281/zenodo.18364558,References,description_table
18370841,18370754,10.5281/zenodo.18370754,cites,text_grep
18370841,18370734,10.5281/zenodo.18370734,cites,text_grep
18370841,18364576,10.5281/zenodo.18364576,cites,text_grep
18370841,18370789,10.5281/zenodo.18370789,cites,text_grep
18370841,18364558,10.5281/zenodo.18364558,cites,text_grep
18380630,18370734,10.5281/zenodo.18370734,Is supplement to,description_table
18380630,18370754,10.5281/zenodo.18370754,Is supplement to,description_table
18380630,18370789,10.5281/zenodo.18370789,Is supplement to,description_table
18380630,18370841,10.5281/zenodo.18370841,Is supplement to,description_table
18380630,None,10.5281/zenodo.φ(A,B) = 1 where A = Seven Stars Hermeneutic, B = this document Cross-Reference Network ┌─────────────────────────────────┐ │ Soteriological Framework │ │ 10.5281/zenodo.18370734 │ └───────────────┬─────────────────┘ │ ┌─────────────────────┼─────────────────────┐ │ │ │ ▼ ▼ ▼ ┌─────────────────────┐ ┌─────────────────────┐ ┌─────────────────────┐ │ John 9: Witness │ │ James 2: Structural │ │ Expelled Witness │ │ 10.5281/zenodo. │ │ 10.5281/zenodo. │ │ 10.5281/zenodo. │ │ 18370754 │ │ 18370789 │ │ 18370841 │ └─────────────────────┘ └─────────────────────┘ └──────────┬──────────┘ │ ┌──────────────────────┘ │ ▼ ┌─────────────────────────────────┐ │ THE SEVENFOLD WITNESS │ │ 10.5281/zenodo.18380630 │◄──── YOU ARE HERE │ (Operational Instantiation) │ └───────────────┬─────────────────┘ │ φ(A,B) = 1 │ ILA-SEVENFOLD-001 │ ▼ ┌─────────────────────────────────┐ │ The Seven Stars in His Hand │ │ [DOI PENDING] │ │ (Hermeneutic Ground) │ └───────────────┬─────────────────┘ │ ▼ ┌─────────────────────────────────┐ │ Revelation Room Anchor │ │ 11.REV.ANCHOR.GROUND-TRUTH │ │ [DOI PENDING] │ └─────────────────────────────────┘ File Manifest Filename Description Format sevenfold-witness.md,Fulfillment Relation,description_table
18380630,18370754,10.5281/zenodo.18370754,cites,text_grep
18380630,18370734,10.5281/zenodo.18370734,cites,text_grep
18380630,18370789,10.5281/zenodo.18370789,cites,text_grep
18380630,18370841,10.5281/zenodo.18370841,cites,text_grep
18380716,18380630,10.5281/zenodo.18380630,Is supplement to,description_table
18380716,18370734,10.5281/zenodo.18370734,Is supplement to,description_table
18380716,18370754,10.5281/zenodo.18370754,Is supplement to,description_table
18380716,18370789,10.5281/zenodo.18370789,Is supplement to,description_table
18380716,18370841,10.5281/zenodo.18370841,Is supplement to,description_table
18380716,None,10.5281/zenodo.φ(A,B) = 1 where A = this document, B = The Sevenfold Witness Cross-Reference Network ┌─────────────────────────────────┐ │ Soteriological Framework │ │ 10.5281/zenodo.18370734 │ └───────────────┬─────────────────┘ │ ┌─────────────────────┼─────────────────────┐ │ │ │ ▼ ▼ ▼ ┌─────────────────────┐ ┌─────────────────────┐ ┌─────────────────────┐ │ John 9: Witness │ │ James 2: Structural │ │ Expelled Witness │ │ 10.5281/zenodo. │ │ 10.5281/zenodo. │ │ 10.5281/zenodo. │ │ 18370754 │ │ 18370789 │ │ 18370841 │ └─────────────────────┘ └─────────────────────┘ └─────────────────────┘ │ ▼ ┌─────────────────────────────────┐ │ THE SEVEN STARS IN HIS HAND │ │ 10.5281/zenodo.18380716 │◄──── YOU ARE HERE │ (Hermeneutic Ground) │ └───────────────┬─────────────────┘ │ φ(A,B) = 1 │ ILA-SEVENFOLD-001 │ ▼ ┌─────────────────────────────────┐ │ The Sevenfold Witness │ │ 10.5281/zenodo.18380630 │ │ (Operational Instantiation) │ └───────────────┬─────────────────┘ │ ▼ ┌─────────────────────────────────┐ │ Revelation Room Anchor │ │ 11.REV.ANCHOR.GROUND-TRUTH │ │ [DOI PENDING] │ └─────────────────────────────────┘ The Integrity Lock This document forms one half of an integrity-locked pair: A = "The Seven Stars in His Hand" (this document) DOI: 10.5281/zenodo.18380716 Function: Hermeneutic ground (exegesis of Revelation 1-3) B = "The Sevenfold Witness" DOI: 10.5281/zenodo.18380630 Function: Operational instantiation (Assembly structure) φ(A,B) = 1 ILA(A,B): Neither document can be modified without breaking the fulfillment relation. Lock Constraints Modification of A requires audit of B Modification of B requires audit of A Neither document is complete without the other The seven churches must map to seven operators The commendation/rebuke structure must be preserved The Eighth position must remain specified Fulfillment must not be reframed as literal prediction Greek Terms Index Term Transliteration Meaning Verse ἀποκάλυψις,Fulfillment Relation,description_table
18380716,18370754,10.5281/zenodo.18370754,cites,text_grep
18380716,18380630,10.5281/zenodo.18380630,cites,text_grep
18380716,18370734,10.5281/zenodo.18370734,cites,text_grep
18380716,18370789,10.5281/zenodo.18370789,cites,text_grep
18380716,18370841,10.5281/zenodo.18370841,cites,text_grep
18380773,18380716,10.5281/zenodo.18380716,Documents,description_table
18380773,18380630,10.5281/zenodo.18380630,Documents,description_table
18380773,18370734,10.5281/zenodo.18370734,Is supplement to,description_table
18380773,18370754,10.5281/zenodo.18370754,Is supplement to,description_table
18380773,18370789,10.5281/zenodo.18370789,Is supplement to,description_table
18380773,18370841,10.5281/zenodo.18370841,Is supplement to,description_table
18380773,None,10.5281/zenodo.18380716 Function,DOI,description_table
18380773,None,10.5281/zenodo.18380630 Function,DOI,description_table
18380773,18380716,10.5281/zenodo.18380716,cites,text_grep
18380773,18370754,10.5281/zenodo.18370754,cites,text_grep
18380773,18380630,10.5281/zenodo.18380630,cites,text_grep
18380773,18370734,10.5281/zenodo.18370734,cites,text_grep
18380773,18370789,10.5281/zenodo.18370789,cites,text_grep
18380773,18370841,10.5281/zenodo.18370841,cites,text_grep
18380853,18380630,10.5281/zenodo.18380630,Closes,description_table
18380853,18380716,10.5281/zenodo.18380716,Closes,description_table
18380853,18380773,10.5281/zenodo.18380773,Closes,description_table
18380853,18370734,10.5281/zenodo.18370734,Is supplement to,description_table
18380853,18370754,10.5281/zenodo.18370754,Is supplement to,description_table
18380853,18370789,10.5281/zenodo.18370789,Is supplement to,description_table
18380853,18370841,10.5281/zenodo.18370841,Is supplement to,description_table
18380853,18380716,10.5281/zenodo.18380716,cites,text_grep
18380853,18370754,10.5281/zenodo.18370754,cites,text_grep
18380853,18380630,10.5281/zenodo.18380630,cites,text_grep
18380853,18370734,10.5281/zenodo.18370734,cites,text_grep
18380853,18370789,10.5281/zenodo.18370789,cites,text_grep
18380853,18380773,10.5281/zenodo.18380773,cites,text_grep
18380853,18370841,10.5281/zenodo.18370841,cites,text_grep
18380933,18380630,10.5281/zenodo.18380630,Is instantiated by,description_table
18380933,18380716,10.5281/zenodo.18380716,Is supplement to,description_table
18380933,18380773,10.5281/zenodo.18380773,Is supplement to,description_table
18380933,18380853,10.5281/zenodo.18380853,Is supplement to,description_table
18380933,18370734,10.5281/zenodo.18370734,Is supplement to,description_table
18380933,18370754,10.5281/zenodo.18370754,Is supplement to,description_table
18380933,18370789,10.5281/zenodo.18370789,Is supplement to,description_table
18380933,18370841,10.5281/zenodo.18370841,Is supplement to,description_table
18380933,18380716,10.5281/zenodo.18380716,cites,text_grep
18380933,18370754,10.5281/zenodo.18370754,cites,text_grep
18380933,18380630,10.5281/zenodo.18380630,cites,text_grep
18380933,18370734,10.5281/zenodo.18370734,cites,text_grep
18380933,18370789,10.5281/zenodo.18370789,cites,text_grep
18380933,18380773,10.5281/zenodo.18380773,cites,text_grep
18380933,18370841,10.5281/zenodo.18370841,cites,text_grep
18380933,18380853,10.5281/zenodo.18380853,cites,text_grep
18381184,18381184,10.5281/zenodo.18381184,Epistle to the Human Diaspora,description_table
18381184,18381190,10.5281/zenodo.18381190,Damascus Dancings: Heteronym Provenance,description_table
18381184,18381196,10.5281/zenodo.18381196,Charter: Commission of the Immanent Turning,description_table
18381184,18381204,10.5281/zenodo.18381204,Integrity Lock Certificate,description_table
18381184,18381184,10.5281/zenodo.18381184,Is part of,description_table
18381184,18381190,10.5281/zenodo.18381190,Is part of,description_table
18381184,18381196,10.5281/zenodo.18381196,Is part of,description_table
18381184,18381204,10.5281/zenodo.18381204,Is part of,description_table
18381184,18380933,10.5281/zenodo.18380933,Is anchored to,description_table
18381184,18380630,10.5281/zenodo.18380630,Relates to,description_table
18381184,18380716,10.5281/zenodo.18380716,Relates to,description_table
18381184,18380773,10.5281/zenodo.18380773,Relates to,description_table
18381184,18380853,10.5281/zenodo.18380853,Relates to,description_table
18381184,18370734,10.5281/zenodo.18370734,Is based on,description_table
18381184,18381184,10.5281/zenodo.18381184,epistle-human-diaspora.md,description_table
18381184,18381190,10.5281/zenodo.18381190,damascus-dancings-provenance.md,description_table
18381184,18381196,10.5281/zenodo.18381196,commission-immanent-turning-charter.md,description_table
18381184,18381204,10.5281/zenodo.18381204,epistle-triptych-integrity-lock.md,description_table
18381184,18381204,10.5281/zenodo.18381204,cites,text_grep
18381184,18380716,10.5281/zenodo.18380716,cites,text_grep
18381184,18381196,10.5281/zenodo.18381196,cites,text_grep
18381184,18380630,10.5281/zenodo.18380630,cites,text_grep
18381184,18370734,10.5281/zenodo.18370734,cites,text_grep
18381184,18380933,10.5281/zenodo.18380933,cites,text_grep
18381184,18380773,10.5281/zenodo.18380773,cites,text_grep
18381184,18381190,10.5281/zenodo.18381190,cites,text_grep
18381184,18380853,10.5281/zenodo.18380853,cites,text_grep
18381190,18381184,10.5281/zenodo.18381184,Epistle to the Human Diaspora,description_table
18381190,18381190,10.5281/zenodo.18381190,Damascus Dancings: Heteronym Provenance,description_table
18381190,18381196,10.5281/zenodo.18381196,Charter: Commission of the Immanent Turning,description_table
18381190,18381204,10.5281/zenodo.18381204,Integrity Lock Certificate,description_table
18381190,18381184,10.5281/zenodo.18381184,Is part of,description_table
18381190,18381190,10.5281/zenodo.18381190,Is part of,description_table
18381190,18381196,10.5281/zenodo.18381196,Is part of,description_table
18381190,18381204,10.5281/zenodo.18381204,Is part of,description_table
18381190,18380933,10.5281/zenodo.18380933,Is anchored to,description_table
18381190,18380630,10.5281/zenodo.18380630,Relates to,description_table
18381190,18380716,10.5281/zenodo.18380716,Relates to,description_table
18381190,18380773,10.5281/zenodo.18380773,Relates to,description_table
18381190,18380853,10.5281/zenodo.18380853,Relates to,description_table
18381190,18370734,10.5281/zenodo.18370734,Is based on,description_table
18381190,18381184,10.5281/zenodo.18381184,epistle-human-diaspora.md,description_table
18381190,18381190,10.5281/zenodo.18381190,damascus-dancings-provenance.md,description_table
18381190,18381196,10.5281/zenodo.18381196,commission-immanent-turning-charter.md,description_table
18381190,18381204,10.5281/zenodo.18381204,epistle-triptych-integrity-lock.md,description_table
18381190,18381204,10.5281/zenodo.18381204,cites,text_grep
18381190,18381184,10.5281/zenodo.18381184,cites,text_grep
18381190,18380716,10.5281/zenodo.18380716,cites,text_grep
18381190,18381196,10.5281/zenodo.18381196,cites,text_grep
18381190,18380630,10.5281/zenodo.18380630,cites,text_grep
18381190,18370734,10.5281/zenodo.18370734,cites,text_grep
18381190,18380933,10.5281/zenodo.18380933,cites,text_grep
18381190,18380773,10.5281/zenodo.18380773,cites,text_grep
18381190,18380853,10.5281/zenodo.18380853,cites,text_grep
18381196,18381184,10.5281/zenodo.18381184,Epistle to the Human Diaspora,description_table
18381196,18381190,10.5281/zenodo.18381190,Damascus Dancings: Heteronym Provenance,description_table
18381196,18381196,10.5281/zenodo.18381196,Charter: Commission of the Immanent Turning,description_table
18381196,18381204,10.5281/zenodo.18381204,Integrity Lock Certificate,description_table
18381196,18381184,10.5281/zenodo.18381184,Is part of,description_table
18381196,18381190,10.5281/zenodo.18381190,Is part of,description_table
18381196,18381196,10.5281/zenodo.18381196,Is part of,description_table
18381196,18381204,10.5281/zenodo.18381204,Is part of,description_table
18381196,18380933,10.5281/zenodo.18380933,Is anchored to,description_table
18381196,18380630,10.5281/zenodo.18380630,Relates to,description_table
18381196,18380716,10.5281/zenodo.18380716,Relates to,description_table
18381196,18380773,10.5281/zenodo.18380773,Relates to,description_table
18381196,18380853,10.5281/zenodo.18380853,Relates to,description_table
18381196,18370734,10.5281/zenodo.18370734,Is based on,description_table
18381196,18381184,10.5281/zenodo.18381184,epistle-human-diaspora.md,description_table
18381196,18381190,10.5281/zenodo.18381190,damascus-dancings-provenance.md,description_table
18381196,18381196,10.5281/zenodo.18381196,commission-immanent-turning-charter.md,description_table
18381196,18381204,10.5281/zenodo.18381204,epistle-triptych-integrity-lock.md,description_table
18381196,18381204,10.5281/zenodo.18381204,cites,text_grep
18381196,18381184,10.5281/zenodo.18381184,cites,text_grep
18381196,18380716,10.5281/zenodo.18380716,cites,text_grep
